"Plot Title: CalCheck_102816_10455133"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10455133, SEN S/N: 10455133)","Coupler Detached (LGR S/N: 10455133)","Coupler Attached (LGR S/N: 10455133)","Host Connected (LGR S/N: 10455133)","Stopped (LGR S/N: 10455133)","End Of File (LGR S/N: 10455133)"
1,10/28/16 05:00:00 PM,32.043,Logged,,,,
2,10/28/16 05:01:00 PM,32.043,,,,,
3,10/28/16 05:02:00 PM,32.043,,,,,
4,10/28/16 05:03:00 PM,32.043,,,,,
5,10/28/16 05:04:00 PM,32.043,,,,,
6,10/28/16 05:05:00 PM,32.043,,,,,
7,10/28/16 05:06:00 PM,32.043,,,,,
8,10/28/16 05:07:00 PM,32.043,,,,,
9,10/28/16 05:08:00 PM,32.043,,,,,
10,10/28/16 05:09:00 PM,32.043,,,,,
11,10/28/16 05:10:00 PM,32.043,,,,,
12,10/28/16 05:11:00 PM,32.043,,,,,
13,10/28/16 05:12:00 PM,32.043,,,,,
14,10/28/16 05:13:00 PM,32.043,,,,,
15,10/28/16 05:14:00 PM,32.043,,,,,
16,10/28/16 05:15:00 PM,32.043,,,,,
17,10/28/16 05:16:00 PM,32.043,,,,,
18,10/28/16 05:17:00 PM,32.043,,,,,
19,10/28/16 05:18:00 PM,32.043,,,,,
20,10/28/16 05:19:00 PM,32.043,,,,,
21,10/28/16 05:20:00 PM,32.043,,,,,
22,10/28/16 05:21:00 PM,32.043,,,,,
23,10/28/16 05:22:00 PM,32.043,,,,,
24,10/28/16 05:23:00 PM,32.043,,,,,
25,10/28/16 05:24:00 PM,32.043,,,,,
26,10/28/16 05:25:00 PM,32.043,,,,,
27,10/28/16 05:26:00 PM,32.043,,,,,
28,10/28/16 05:27:00 PM,32.043,,,,,
29,10/28/16 05:28:00 PM,32.043,,,,,
30,10/28/16 05:29:00 PM,32.043,,,,,
31,10/28/16 05:30:00 PM,32.043,,,,,
32,10/28/16 05:31:00 PM,32.043,,,,,
33,10/28/16 05:32:00 PM,32.043,,,,,
34,10/28/16 05:33:00 PM,32.043,,,,,
35,10/28/16 05:34:00 PM,32.043,,,,,
36,10/28/16 05:35:00 PM,32.043,,,,,
37,10/28/16 05:36:00 PM,32.043,,,,,
38,10/28/16 05:37:00 PM,32.043,,,,,
39,10/28/16 05:38:00 PM,32.043,,,,,
40,10/28/16 05:39:00 PM,32.043,,,,,
41,10/28/16 05:40:00 PM,32.043,,,,,
42,10/28/16 05:41:00 PM,32.043,,,,,
43,10/28/16 05:42:00 PM,32.043,,,,,
44,10/28/16 05:43:00 PM,32.043,,,,,
45,10/28/16 05:44:00 PM,32.043,,,,,
46,10/28/16 05:45:00 PM,32.043,,,,,
47,10/28/16 05:46:00 PM,32.043,,,,,
48,10/28/16 05:47:00 PM,32.043,,,,,
49,10/28/16 05:48:00 PM,32.043,,,,,
50,10/28/16 05:49:00 PM,32.043,,,,,
51,10/28/16 05:50:00 PM,32.043,,,,,
52,10/28/16 05:51:00 PM,32.043,,,,,
53,10/28/16 05:52:00 PM,32.043,,,,,
